% Output generated by QOMET v1.5.0 beta (revision 183)
% time from_node_id from_node_x from_node_y from_node_z to_node_id to_node_x to_node_y to_node_z distance Pr SNR FER num_retr op_rate bandwidth loss_rate delay jitter
88.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
88.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
88.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
88.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
88.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
88.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
88.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
88.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
88.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
88.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
88.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
89.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
89.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
89.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
89.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
89.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
89.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
89.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
89.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
89.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
89.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
89.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
89.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
90.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
90.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
90.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
90.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
90.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
90.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
